Cod_articulo,Descripcion,Desc_adicional,Familia,Codigo_Barras
0201039730,6019BR T10 NEGRO,BOXER,LINEA UNDERWARE HOMBRE,6019010002
0201039740,6019BR T12 NEGRO,BOXER,LINEA UNDERWARE HOMBRE,6019012002
0201039750,6019BR T14 NEGRO,BOXER,LINEA UNDERWARE HOMBRE,6019014002
0201039760,6052BR T4 GRECIA,BOXER,LINEA UNDERWARE HOMBRE,6052004115
0201039770,6052BR T6 GRECIA,BOXER,LINEA UNDERWARE HOMBRE,6052006115
0201039780,6052BR T8 GRECIA,BOXER,LINEA UNDERWARE HOMBRE,6052008115
0201039790,6052BR T10 GRECIA,BOXER,LINEA UNDERWARE HOMBRE,6052010115
0201039800,6052BR T12 GRECIA,BOXER,LINEA UNDERWARE HOMBRE,6052012115
0201039810,6052BR T14 GRECIA,BOXER,LINEA UNDERWARE HOMBRE,6052014115
0201039820,6052BR T4 JAMAICA,BOXER,LINEA UNDERWARE HOMBRE,6052004116
0201039830,6052BR T6 JAMAICA,BOXER,LINEA UNDERWARE HOMBRE,6052006116
0201039840,6052BR T8 JAMAICA,BOXER,LINEA UNDERWARE HOMBRE,6052008116
0201039850,6052BR T10 JAMAICA,BOXER,LINEA UNDERWARE HOMBRE,6052010116
0201039860,6052BR T12 JAMAICA,BOXER,LINEA UNDERWARE HOMBRE,6052012116
0201039870,6052BR T14 JAMAICA,BOXER,LINEA UNDERWARE HOMBRE,6052014116
0201039880,5019BR TXXL LEMON,,LINEA UNDERWARE HOMBRE,5019XXL106
0201039890,5019BR TXL LEMON,,LINEA UNDERWARE HOMBRE,5019EXL106
0201039900,5019BR TL LEMON,,LINEA UNDERWARE HOMBRE,5019LAR106
0201039910,5019BR T M LEMON,,LINEA UNDERWARE HOMBRE,5019MED106
0201039920,5020BR TS MELANGE,,LINEA UNDERWARE HOMBRE,5020SMA013
0201039930,5020BR TM MELANGE,,LINEA UNDERWARE HOMBRE,5020MED013
0201039940,5020BR TL MELANGE,,LINEA UNDERWARE HOMBRE,5020LAR013
0201039950,5020BR TXL MELANGE,,LINEA UNDERWARE HOMBRE,5020EXL013
0201039960,5019BR TS NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5019SMA002
0201039970,5019BR TM NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5019MED002
0201039980,5019BR TL NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5019LAR002
0201039990,5019BR TXL NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5019EXL002
0201040000,5019BR TXXL NEGRO,BOXER,LINEA UNDERWARE HOMBRE,5019XXL002
0201040010,5019BR TS LEMON,BOXER,LINEA UNDERWARE HOMBRE,5019SMA106
0201040020,5019BR TM LEMON,BOXER,LINEA UNDERWARE HOMBRE,5019MED102
0201040030,5019BR TL LEMON,BOXER,LINEA UNDERWARE HOMBRE,5019LAR102
0201040040,5019BR TXL LEMON,BOXER,LINEA UNDERWARE HOMBRE,5019EXL102
0201040050,5019BR TXXL LEMON,BOXER,LINEA UNDERWARE HOMBRE,5019XXL102
0201040060,5046BR TS BEIGE,BOXER,LINEA UNDERWARE HOMBRE,5046SMA114
0201040070,5046BR TM BEIGE,BOXER,LINEA UNDERWARE HOMBRE,5046MED114
0201040080,5046BR TL BEIGE,BOXER,LINEA UNDERWARE HOMBRE,5046LAR114
0201040090,5046BR TXL BEIGE,BOXER,LINEA UNDERWARE HOMBRE,5046EXL114
0201040100,4074BR BOXER,BOXER,LINEA UNDERWARE HOMBRE,4074BR
0201040110,5054BR TS FLAMINGO,,LINEA UNDERWARE HOMBRE,5054SMA069
0201040120,5054BR TM FLAMINGO,,LINEA UNDERWARE HOMBRE,5054MED069
0201040130,5054BR T L FLAMINGO,,LINEA UNDERWARE HOMBRE,5054LAR069
0201040140,5054BR T XL FLAMINGO,,LINEA UNDERWARE HOMBRE,5054EXL069
0201040150,5054BR T XXL FLAMINGO,,LINEA UNDERWARE HOMBRE,5054XXL069
0201041990,5048BR TS TURQUESA,,LINEA UNDERWARE HOMBRE,5048SMA104
0201042000,5048BR TM TURQUESA,,LINEA UNDERWARE HOMBRE,5048MED104
0201042010,5048BR TL TURQUESA,,LINEA UNDERWARE HOMBRE,5048LAR104
0201042020,5048BR TXL TURQUESA,,LINEA UNDERWARE HOMBRE,5048EXL104
0201042030,5048BR TXXL TURQUESA,,LINEA UNDERWARE HOMBRE,5048XXL104
0201042110,5048BR T3XL TURQUESA,,LINEA UNDERWARE HOMBRE,50483XL104
0201042130,5087BR TL ESMERALDA,BOXER,LINEA UNDERWARE HOMBRE,5087LAR014
0201042140,5087BR TM ESMERALDA,BOXER,LINEA UNDERWARE HOMBRE,5087MED014
0201042150,5087BR TXXL ESMERALDA,BOXER,LINEA UNDERWARE HOMBRE,5087XXL014
0201042160,5087BR TXL ESMERALDA,BOXER,LINEA UNDERWARE HOMBRE,5087EXL014
0201042510,6054BR T10 FLAMINGO,BOXER NIÑO,LINEA UNDERWARE HOMBRE,6054010069
0201042520,6054BR T8 FLAMINGO,BOXER NIÑO,LINEA UNDERWARE HOMBRE,6054008069
0201042530,6054BR T4 FLAMINGO,BOXER NIÑO,LINEA UNDERWARE HOMBRE,6054004069
0201042540,6054BR T12 FLAMINGO,BOXER NIÑO,LINEA UNDERWARE HOMBRE,6054012069
0201042550,6054BR T6 FLAMINGO,BOXER NIÑO,LINEA UNDERWARE HOMBRE,6054006069
0201042560,6054BR T14 FLAMINGO,BOXER NIÑO,LINEA UNDERWARE HOMBRE,6054014069
0201042570,5017BR TS JEAN,BOXER,LINEA UNDERWARE HOMBRE,5017SMA089
0201042580,5017BR TXXL JEAN,BOXER,LINEA UNDERWARE HOMBRE,5017XXL089
0201042590,5017BR T3XL JEAN,BOXER,LINEA UNDERWARE HOMBRE,50173XL089
0201042600,5017BR TL JEAN,BOXER,LINEA UNDERWARE HOMBRE,5017LAR089
0201042610,5017BR TXL JEAN,BOXER,LINEA UNDERWARE HOMBRE,5017EXL089
0201042620,5017BR TM JEAN,BOXER,LINEA UNDERWARE HOMBRE,5017MED089
0201042630,5042BR TS CELESTE,BOXER,LINEA UNDERWARE HOMBRE,5042SMA007
0201042640,5042BR TM CELESTE,BOXER,LINEA UNDERWARE HOMBRE,5042MED007
0201042650,6046BR T4 BEIGE,BOXER NIÑO,LINEA UNDERWARE HOMBRE,6046004114
0201042660,6046BR T6 BEIGE,BOXER NIÑO,LINEA UNDERWARE HOMBRE,6046006114
0201042670,6046BR T12  BEIGE,BOXER NIÑO,LINEA UNDERWARE HOMBRE,6046012114
0201042680,6046BR T10 BEIGE,BOXER NIÑO,LINEA UNDERWARE HOMBRE,6046010114
0201042690,6046BR T8 BEIGE,BOXER NIÑO,LINEA UNDERWARE HOMBRE,6046008114
0201042700,6046BR T14 BEIGE,BOXER NIÑO,LINEA UNDERWARE HOMBRE,6046014114
0201042950,5024BR TS SELVA,BOXER,LINEA UNDERWARE HOMBRE,5024SMA076
0201042960,5024BR TM SELVA,BOXER,LINEA UNDERWARE HOMBRE,5024MED076
0201042970,5024BR TL SELVA,BOXER,LINEA UNDERWARE HOMBRE,5024LAR076
0201042980,5024BR TXL SELVA,BOXER,LINEA UNDERWARE HOMBRE,5024EXL076
0201042990,5024BR TXXL SELVA,BOXER,LINEA UNDERWARE HOMBRE,5024XXL076
0201043000,5042BR TL CELESTE,BOXER,LINEA UNDERWARE HOMBRE,5042LAR007
0201043010,5042BR T XL CELESTE,BOXER,LINEA UNDERWARE HOMBRE,5042EXL007
0201043210,M783 T1 AZUL MARINO/BC,BOXER,LINEA UNDERWARE HOMBRE,M783 1 AZM/B
0201043220,M783 T2 AZUL MARINO/BC,BOXER,LINEA UNDERWARE HOMBRE,M783 2 AZM/B
0201043230,M783 T3 AZUL MARINO/BC,BOXER,LINEA UNDERWARE HOMBRE,M783 3 AZM/B
0201043240,M783 T4 AZUL MARINO/BC,BOXER,LINEA UNDERWARE HOMBRE,M783 4 AZM/B
0201043250,M793 T3 GRIS,BOXERS,LINEA UNDERWARE HOMBRE,M793 3 G
0202000330,5000BR TXL BLANCO,SLIP,LINEA UNDERWARE HOMBRE,5000EXL001
0202000340,5000BR TXL NEGRO,SLIP,LINEA UNDERWARE HOMBRE,5000EXL002
0202000350,5000BR TXL MELANGE,SLIP,LINEA UNDERWARE HOMBRE,5000EXL013
0202000360,5000BR TXL AZUL,SLIP,LINEA UNDERWARE HOMBRE,5000EXL015
0202000370,5000BR TL BLANCO,SLIP,LINEA UNDERWARE HOMBRE,5000LAR001
0202000380,5000BR TL NEGRO,SLIP,LINEA UNDERWARE HOMBRE,5000LAR002
0202000390,5000BR TL MELANGE,SLIP,LINEA UNDERWARE HOMBRE,5000LAR013
0202000400,5000BR TL AZUL,SLIP,LINEA UNDERWARE HOMBRE,5000LAR015
0202000410,5000BR TM BLANCO,SLIP,LINEA UNDERWARE HOMBRE,5000MED001
0202000420,5000BR TM NEGRO,SLIP,LINEA UNDERWARE HOMBRE,5000MED002
0202000430,5000BR TM MELANGE,SLIP,LINEA UNDERWARE HOMBRE,5000MED013
0202000440,5000BR TM AZUL,SLIP,LINEA UNDERWARE HOMBRE,5000MED015
0202000450,5000BR TS BLANCO,SLIP,LINEA UNDERWARE HOMBRE,5000SMA001
0202000460,5000BR TS NEGRO,SLIP,LINEA UNDERWARE HOMBRE,5000SMA002
0202000470,5000BR TS MELANGE,SLIP,LINEA UNDERWARE HOMBRE,5000SMA013
0202000480,5000BR TS AZUL,SLIP,LINEA UNDERWARE HOMBRE,5000SMA015
0202000490,5000BR TXL BLANCO,SLIP,LINEA UNDERWARE HOMBRE,5000XLA001
0202000500,5000BR TXL NEGRO,SLIP,LINEA UNDERWARE HOMBRE,5000XLA002
0202000510,5000BR TXL MELANGE,SLIP,LINEA UNDERWARE HOMBRE,5000XLA013
0202000520,5000BR TXL AZUL,SLIP,LINEA UNDERWARE HOMBRE,5000XLA015
0202000530,5000BR TXXL BLANCO,SLIP,LINEA UNDERWARE HOMBRE,5000XXL001
0202000540,5000BR TXXL NEGRO,SLIP,LINEA UNDERWARE HOMBRE,5000XXL002
0202000550,5000BR TXXL MELANGE,SLIP,LINEA UNDERWARE HOMBRE,5000XXL013
0202002420,B1010 TXL GRIS/NGRO,SLIP,LINEA UNDERWARE HOMBRE,601010GR/NG0XL
0303012530,M1013 T1 UNICO,REMERA,INDUMENTARIA,M1013 T1 UN
0303012540,M1013 T2 UNICO,REMERA,INDUMENTARIA,M1013 T2 UN
0303012550,M1013 T3 UNICO,REMERA,INDUMENTARIA,M1013 T3 UN
0303012560,M1013 T4 UNICO,REMERA,INDUMENTARIA,M1013 T4 UN
0303012570,M1014 T1 BLANCO,REMERA,INDUMENTARIA,M1014 T1 B
0303012580,M1014 T1 NEGRO,REMERA,INDUMENTARIA,M1014 T1 N
0303012590,M1014 T2 BLANCO,REMERA,INDUMENTARIA,M1014 T2 B
0303012600,M1014 T2 NEGRO,REMERA,INDUMENTARIA,M1014 T2 N
0303012610,M1014 T3 BLANCO,REMERA,INDUMENTARIA,M1014 T3 B
0303012620,M1014 T3 NEGRO,REMERA,INDUMENTARIA,M1014 T3 N
0303012630,M1014 T4 BLANCO,REMERA,INDUMENTARIA,M1014 T4 B
0303012640,M1014 T4 NEGRO,REMERA,INDUMENTARIA,M1014 T4 N
0303012650,M1015 T1 UNICO,REMERA,INDUMENTARIA,M1015 T1 UN
0303012660,M1015 T2 UNICO,REMERA,INDUMENTARIA,M1015 T2 UN
0303012670,M1015 T3 UNICO,REMERA,INDUMENTARIA,M1015 T3 UN
0303012680,M1015 T4 UNICO,REMERA,INDUMENTARIA,M1015 T4 UN
0303012690,M1017 T1 UNICO,PIJAMA,INDUMENTARIA,M1017 T1 UN
0303012700,M1017 T2 UNICO,PIJAMA,INDUMENTARIA,M1017 T2 UN
0303012710,M1017 T3 UNICO,PIJAMA,INDUMENTARIA,M1017 T3 UN
0303012720,M1017 T4 UNICO,PIJAMA,INDUMENTARIA,M1017 T4 UN
0303016020,6016BR T0 UNICO,,INDUMENTARIA,6016000002
0303016030,6016BR T02 UNICO,,INDUMENTARIA,6016002002
0303016040,6016BR T04 UNICO,,INDUMENTARIA,6016004002
0303016050,6016BR T06 UNICO,,INDUMENTARIA,6016006002
0303016060,6016BR T08 UNICO,,INDUMENTARIA,6016008002
0303016190,7005BR TS BLANCO,,INDUMENTARIA,7005SMA001
0303016200,7005BR TM BLANCO,,INDUMENTARIA,7005MED001
0303016210,7005BR TL BLANCO,,INDUMENTARIA,7005LAR001
0303016220,7005BR TXL BLANCO,,INDUMENTARIA,7005EXL001
0303016230,7005BR TS NEGRO,,INDUMENTARIA,7005SMA002
0303016240,7005BR TM NEGRO,,INDUMENTARIA,7005MED002
0303016250,7005BR TL NEGRO,,INDUMENTARIA,7005LAR002
0303016260,7005BR TXL NEGRO,,INDUMENTARIA,7005EXL002
0319000010,6015BR T8 BLANCO,CAMISETA,INDUMENTARIA,6015008001
0319000020,6015BR T8 NEGRO,CAMISETA,INDUMENTARIA,6015008002
0319000030,6015BR T10 BLANCO,CAMISETA,INDUMENTARIA,6015010001
0319000040,6015BR T10 NEGRO,CAMISETA,INDUMENTARIA,6015010002
0319000050,6015BR T12 BLANCO,CAMISETA,INDUMENTARIA,6015012001
0319000060,6015BR T12 NEGRO,CAMISETA,INDUMENTARIA,6015012002
0602000010,6012BR T.6 NEGRO,PIJAMA,ROPA DE DORMIR,6012006002
0602000020,6012BR T6 UNICO,PIJAMA,ROPA DE DORMIR,6012006009
0602000030,6012BR T.8 NEGRO,PIJAMA,ROPA DE DORMIR,6012008002
0602000040,6012BR T8 UNICO,PIJAMA,ROPA DE DORMIR,6012008009
0602000050,6012BR T.10 NEGRO,PIJAMA,ROPA DE DORMIR,6012010002
0602000060,6012BR T10 UNICO,PIJAMA,ROPA DE DORMIR,6012010009
0602000070,6012BR T.12 NEGRO,PIJAMA,ROPA DE DORMIR,6012012002
0602000080,6012BR T12 UNICO,PIJAMA,ROPA DE DORMIR,6012012009
0602000090,6012BR T.14 NEGRO,PIJAMA,ROPA DE DORMIR,6012014002
0602000100,6014BR T6 UNICO,PIJAMA,ROPA DE DORMIR,6014006009
0602000110,6014BR T.6 MELANGE,PIJAMA,ROPA DE DORMIR,6014006013
0602000120,6014BR T8 UNICO,PIJAMA,ROPA DE DORMIR,6014008009
0602000130,6014BR T.8 MELANGE,PIJAMA,ROPA DE DORMIR,6014008013
0602000140,6014BR T10 UNICO,PIJAMA,ROPA DE DORMIR,6014010009
0602000150,6014BR T.10 MELANGE,PIJAMA,ROPA DE DORMIR,6014010013
0602000160,6014BR T12 UNICO,PIJAMA,ROPA DE DORMIR,6014012009
0602000170,6014BR T.12 MELANGE,PIJAMA,ROPA DE DORMIR,6014012013
0602000180,6014BR T.14 MELANGE,PIJAMA,ROPA DE DORMIR,6014014013
